Bridges,7,5,2,1,,
Playing,7,5,2,2,,
Popping,7,5,2,2,,
Blasted,7,5,2,2,,
Assuage,7,3,4,3,Middle English,
Vicious,7,3,4,2,Anglo Norman,
Masking,7,5,2,2,,
Unaware,7,3,4,3,,
Lunatic,7,4,3,3,Old French,
Ashamed,7,4,3,2,,
Carouse,7,3,4,2,Middle French,
Opinion,7,3,4,3,Middle English,
Cuisine,7,3,4,2,French,
Eyeless,7,4,3,1,,
Senegal,7,4,3,3,Portuguese,
Reverse,7,4,3,2,Anglo Norman,
Timothy,7,5,2,3,,
Stilton,7,5,2,2,Old English,
Suggest,7,5,2,2,Latin,
Fueling,7,4,3,2,,
Felidae,7,3,4,3,,
Heating,7,4,3,2,,
Knuckle,7,5,2,2,Middle English,
Crumpet,7,5,2,2,Celtic,
Copycat,7,5,2,3,,
Savanna,7,4,3,3,Spanish,
Gnocchi,7,5,2,2,Italian,
Wishing,7,5,2,2,,
Athwart,7,5,2,2,,
Rummage,7,4,3,2,Old French,
Voluble,7,4,3,3,Latin,
Heights,7,5,2,1,,
Lattice,7,4,3,2,Middle English,
Brinjal,7,5,2,2,Portuguese,
Conning,7,5,2,2,,
Calling,7,5,2,2,,
Protist,7,5,2,2,,
Bravery,7,5,2,3,French,
Daubing,7,4,3,2,,
Tribune,7,4,3,2,Latin,
Panting,7,5,2,2,,
Billion,7,4,3,2,French,
Oarlock,7,4,3,2,,
Pandora,7,4,3,3,Ancient Greek,
Classic,7,5,2,2,French,
Patient,7,4,3,3,Latin,
Syringe,7,5,2,3,French,
Biomass,7,4,3,3,,
Aphetic,7,4,3,3,,
Needles,7,4,3,2,,
Suavity,7,4,3,4,,
Gallows,7,5,2,2,Old English,
Derange,7,4,3,3,French,
Gnarled,7,5,2,2,,
Haunted,7,4,3,2,,
Imagery,7,4,3,4,Old French,
Bandsaw,7,5,2,2,,
Citrine,7,4,3,2,,
Vietnam,7,4,3,3,,
Chortle,7,5,2,2,,
Darning,7,5,2,2,,
Crackle,7,5,2,2,,
Varnish,7,5,2,2,Middle English,
Hartley,7,5,2,2,,
Chennai,7,4,3,2,,
Fractal,7,5,2,2,French,
Psychic,7,6,1,2,Ancient Greek,
Wyoming,7,5,2,2,Munsee,
Ritalin,7,4,3,3,,
Actuate,7,3,4,3,Medieval Latin,
Wilding,7,5,2,2,,
Cedilla,7,4,3,3,Spanish,
Theorem,7,4,3,2,Late Latin,
Dubious,7,3,4,3,Latin,
Muncher,7,5,2,2,,
Sestina,7,4,3,3,Italian,
Pageant,7,4,3,2,Medieval Latin,
Bannock,7,5,2,2,Old English,
Chimera,7,4,3,3,Old French,
Haggard,7,5,2,2,,
Weaving,7,4,3,2,,
Hurdles,7,5,2,2,,
Oceania,7,2,5,4,French,
Cocytus,7,5,2,3,Latin,
Grenade,7,4,3,2,French,
Invoice,7,3,4,2,Middle French,
Adamite,7,3,4,3,,
Screech,7,5,2,1,,
Parable,7,4,3,3,Old French,
Defense,7,4,3,3,French,
Staunch,7,5,2,1,Old French,
Arcidae,7,3,4,3,,
Melange,7,4,3,3,French,
Homeboy,7,4,3,3,,
Gaddafi,7,4,3,3,Arabic,
Rivalry,7,5,2,3,,
Revolve,7,4,3,3,Middle English,
Boating,7,4,3,2,,
Booming,7,4,3,2,,
Acrobat,7,4,3,3,French,
Antenna,7,4,3,3,Latin,
Alimony,7,4,3,4,Latin,
Persian,7,4,3,3,Middle English,
Acutely,7,4,3,3,,
Willing,7,5,2,2,Old English,
Talents,7,5,2,2,,
Niobium,7,3,4,4,English,
Enamine,7,3,4,3,,
Acclaim,7,4,3,2,Latin,
Palazzo,7,4,3,3,Italian,
Algarve,7,4,3,3,,
Courier,7,3,4,2,Anglo Norman,
Jawbone,7,4,3,2,,
Shudder,7,5,2,2,Middle Low German,
Languid,7,4,3,2,Latin,
Aboulic,7,3,4,3,,
Boarder,7,4,3,2,,
Colloid,7,4,3,2,French,
Hungary,7,5,2,3,Medieval Latin,
Templar,7,5,2,2,Old French,
Hyazyme,7,5,2,3,,
Piscine,7,4,3,2,Latin,
Abaxial,7,3,4,4,,
Fresher,7,5,2,2,,
Caprice,7,4,3,2,French,
Shallop,7,5,2,2,French,
Rookery,7,4,3,3,,
Toscana,7,4,3,3,,
Gnawing,7,5,2,2,,
Bounder,7,4,3,2,,
Shelley,7,5,2,2,Old English,
Acreage,7,3,4,2,,
Celadon,7,4,3,3,French,
Eclipse,7,4,3,3,Old French,
Rhinion,7,4,3,2,,
Abrader,7,4,3,3,,
Beseech,7,4,3,2,Middle English,
Andaman,7,4,3,3,,
Swiftly,7,6,1,2,,
Prowess,7,5,2,2,Old French,
Mongrel,7,5,2,2,Old English,
Afghani,7,4,3,3,,
Cruelty,7,5,2,2,Old French,
Bilious,7,3,4,3,French,
Belting,7,5,2,2,,
Lurking,7,5,2,2,,
Albumen,7,4,3,3,Latin,
Caravel,7,4,3,3,Middle French,
Awaited,7,3,4,3,,
Eagerly,7,4,3,3,,
Pushing,7,5,2,2,,
Bananas,7,4,3,3,English,
Bizarre,7,4,3,3,French,
Checker,7,5,2,2,English,
Predict,7,5,2,2,Latin,
Bergson,7,5,2,2,,
Collage,7,4,3,2,French,
Colours,7,4,3,2,,
Armrest,7,5,2,2,,
Bastion,7,4,3,2,French,
Crusher,7,5,2,2,,
Harbour,7,4,3,2,Middle English,
Coroner,7,4,3,3,Anglo Norman,
Pothead,7,4,3,2,,
Gumdrop,7,5,2,2,,
Acerate,7,3,4,3,,
Quickly,7,5,2,2,,
Bribery,7,5,2,3,,
Cursing,7,5,2,2,,
Dealing,7,4,3,2,,
Flaring,7,5,2,2,,
Snapper,7,5,2,2,,
Crucify,7,5,2,3,Old French,
Schmidt,7,6,1,1,German,
Workday,7,5,2,2,Old English,
Outdone,7,3,4,2,,
Duchess,7,5,2,2,Old French,
Rocking,7,5,2,2,,
Chained,7,4,3,1,,
Dormant,7,5,2,2,Middle English,
Quicker,7,4,3,2,,
Airfare,7,3,4,2,,
Crafter,7,5,2,2,,
Snacker,7,5,2,2,,
Gretzky,7,6,1,2,,
Spoiled,7,4,3,2,,
Annulus,7,4,3,3,,
Ailment,7,4,3,2,,
Passage,7,4,3,2,Old French,
Hendrix,7,5,2,2,,
Hampton,7,5,2,2,,
Capsize,7,4,3,2,Spanish,
Dualism,7,4,3,4,,
Zionist,7,4,3,2,,
Rapidly,7,5,2,3,,
Explain,7,4,3,2,Middle English,
Noodles,7,4,3,2,,
Rematch,7,5,2,2,,
Sambuca,7,4,3,3,Italian,
Abraded,7,4,3,3,,
Tolkien,7,4,3,3,,
Costume,7,4,3,2,French,
Leaders,7,4,3,2,,
Wolfing,7,5,2,2,,
Hearted,7,4,3,2,,
Jammies,7,4,3,2,,
Leonard,7,4,3,2,Germanic,
Confide,7,4,3,2,Latin,
Springs,7,6,1,1,,
Armband,7,5,2,2,,
Presley,7,5,2,2,Old English,
Calvary,7,5,2,3,,
Heathen,7,4,3,2,Old English,
Quibble,7,4,3,2,Latin,
Banning,7,5,2,2,,
Vermont,7,5,2,2,French,
Asepsis,7,4,3,3,,
Kolkhoz,7,5,2,2,Russian,
Bonkers,7,5,2,2,,
Bragger,7,5,2,2,,
Fixture,7,4,3,2,,
Riptide,7,4,3,2,,
Diverse,7,4,3,2,Old French,
Asunder,7,4,3,3,Old English,
Wetting,7,5,2,2,,
Iridium,7,3,4,4,Ancient Greek,
Defence,7,4,3,2,French,
Requiem,7,3,4,3,Latin,
Blarney,7,5,2,2,,
Earnest,7,4,3,2,Middle English,
Sellout,7,4,3,2,,
Endorse,7,4,3,2,Medieval Latin,
Fulfill,7,5,2,2,Middle English,
Reaping,7,4,3,2,,
Dissect,7,5,2,2,Latin,
Clauses,7,4,3,2,,
Beastly,7,5,2,2,,
Heinous,7,3,4,2,Old French,
Cabaret,7,4,3,3,French,
Bifocal,7,4,3,3,,
Antacid,7,4,3,3,,
Degrees,7,4,3,2,,
Runaway,7,4,3,3,,
Nodding,7,5,2,2,,
Spokane,7,4,3,2,,
Hugging,7,5,2,2,,
Snicker,7,5,2,2,,
Shagged,7,5,2,1,Old English,
Barrack,7,5,2,2,French,
Festoon,7,4,3,2,French,
Remorse,7,4,3,2,Old French,
Dwindle,7,5,2,2,Old English,
Compose,7,4,3,2,Old French,
Dangler,7,5,2,2,,
Breakup,7,4,3,2,,
Corsica,7,4,3,3,Latin,
Flapper,7,5,2,2,,
Mikania,7,3,4,4,,
Mallard,7,5,2,2,Middle English,
Synergy,7,6,1,3,Ancient Greek,
Manhood,7,4,3,2,Middle English,
Tenuous,7,3,4,3,Latin,
Railing,7,4,3,2,,
Yucatan,7,4,3,3,,
Excuses,7,4,3,3,,
Roaring,7,4,3,2,,
Backhoe,7,4,3,2,,
Coition,7,3,4,2,Latin,
Dropper,7,5,2,2,English,
Exhaust,7,4,3,2,Latin,
Surplus,7,5,2,2,French,
Fallacy,7,5,2,3,Middle English,
Liberal,7,4,3,3,Old French,
Bonanza,7,4,3,3,Spanish,
Amphora,7,4,3,3,Latin,
Crowing,7,5,2,2,,
Amative,7,3,4,3,Medieval Latin,
Agnatha,7,4,3,3,Ancient Greek,
Skeptic,7,5,2,2,Latin,
Forfeit,7,4,3,2,Old French,
Buoyant,7,4,3,1,,
Draught,7,5,2,1,Old English,
Chafing,7,5,2,2,,
Vibrant,7,5,2,2,French,
Epitome,7,3,4,3,Middle French,
Hissing,7,5,2,2,,
Seagull,7,4,3,2,Celtic,
Festive,7,4,3,2,French,
Reeling,7,4,3,2,,
Fawning,7,5,2,2,,
Stature,7,4,3,2,Old French,
Blinder,7,5,2,2,,
Bearded,7,4,3,2,,
Parvenu,7,4,3,3,French,
Airsick,7,4,3,2,,
Stencil,7,5,2,2,,
Stooges,7,4,3,2,,
Hatchet,7,5,2,2,French,
Dynamic,7,5,2,3,French,
Scruple,7,5,2,2,Latin,
Dynamic,7,5,2,3,French,
Keening,7,4,3,2,,
Paladin,7,4,3,3,Italian,
Scruple,7,5,2,2,Latin,
Chiller,7,5,2,2,,
Bravado,7,4,3,3,French,
Tabasco,7,4,3,3,,
Adorned,7,4,3,2,,
Jericho,7,4,3,3,Hebrew,
Bangkok,7,5,2,2,,
Raleigh,7,4,3,2,,
Partial,7,4,3,2,Old French,
Racking,7,5,2,2,,
Earless,7,4,3,2,,
Berlioz,7,4,3,3,,
Ampulla,7,4,3,3,Latin,
Cowling,7,5,2,2,,
Satchel,7,5,2,2,Old French,
Nearing,7,4,3,2,,
Rousing,7,4,3,2,,
Shimmer,7,5,2,2,,
Padding,7,5,2,2,,
Bellini,7,4,3,3,,
Banding,7,5,2,2,,
Sternum,7,5,2,2,Latin,
Arteria,7,3,4,4,Latin,
Funfair,7,4,3,2,,
Bracket,7,5,2,2,Middle French,
Muffler,7,5,2,2,,
Granary,7,5,2,3,Latin,
Addible,7,4,3,3,,
Acaudal,7,3,4,3,,
Furnish,7,5,2,2,Middle English,
Anosmia,7,3,4,4,New Latin,
Transit,7,5,2,2,French,
Frantic,7,5,2,2,Middle English,
Isogram,7,4,3,3,,
Spartan,7,5,2,2,,
Shampoo,7,4,3,2,Hindi,
Canidae,7,3,4,3,,
Aimable,7,3,4,3,Latin,
Aintree,7,3,4,2,,
Hawking,7,5,2,2,,
Triplet,7,5,2,2,,
Maestro,7,4,3,2,Italian,
Grumble,7,5,2,2,Middle French,
Seasick,7,4,3,2,,
Platter,7,5,2,2,,
Sapless,7,5,2,2,,
Equinox,7,3,4,3,Old French,
Augusta,7,3,4,3,Latin,
Thomson,7,5,2,2,,
Biltong,7,5,2,2,Afrikaans,
Learner,7,4,3,2,,
Bulwark,7,5,2,2,Middle High German,
Designs,7,5,2,2,,
Aureate,7,2,5,3,,
Aphasia,7,3,4,3,Ancient Greek,
Starved,7,5,2,1,,
Azurite,7,3,4,3,Persian,
Doorman,7,4,3,2,,
Finland,7,5,2,2,Old Norse,
Cartman,7,5,2,2,,
Shining,7,5,2,2,,
Etagere,7,3,4,3,French,
Offered,7,4,3,2,,
Martial,7,4,3,2,Latin,
Disdain,7,4,3,2,Old French,
Babbler,7,5,2,2,,
Annuity,7,4,3,3,French,
Gizzard,7,5,2,2,Old French,
Epistle,7,4,3,3,Old French,
Trickle,7,5,2,2,,
Torture,7,4,3,2,Late Latin,
Consign,7,5,2,2,Middle French,
Fertile,7,4,3,2,Old French,
Strings,7,6,1,1,,
Portage,7,4,3,2,French,
Bedside,7,4,3,2,,
Richest,7,5,2,2,,
Plaster,7,5,2,2,Old English,
Blaster,7,5,2,2,,
Arsenic,7,4,3,3,Middle English,
Pompeii,7,3,4,4,Latin,
Cadenza,7,4,3,3,Vulgar Latin,
Masters,7,5,2,2,,
Macadam,7,4,3,3,,
Receive,7,3,4,2,Middle English,
Thicket,7,5,2,2,Middle English,
Birdies,7,4,3,2,,
Yttrium,7,5,2,3,,
Corinth,7,5,2,2,Ancient Greek,
Booties,7,3,4,2,,
Bumming,7,5,2,2,,
Comrade,7,4,3,2,Middle English,
Cattery,7,5,2,3,,
Viscous,7,4,3,2,Middle French,
Heiress,7,4,3,2,,
Astacus,7,4,3,3,,
Scenery,7,5,2,3,,
Parking,7,5,2,2,English,
Scenery,7,5,2,3,,
Thinner,7,5,2,2,,
Palette,7,4,3,3,French,
Daytime,7,4,3,2,,
Barrage,7,4,3,2,French,
Tuition,7,3,4,2,Old French,
Clacker,7,5,2,2,,
Welfare,7,4,3,2,Middle English,
Garnish,7,5,2,2,Middle English,
Lozenge,7,4,3,3,Old French,
Trundle,7,5,2,2,,
Aconite,7,3,4,3,French,
Stumper,7,5,2,2,,
Applied,7,4,3,2,,
Greater,7,4,3,2,,
Bestrew,7,5,2,2,Middle English,
Serbian,7,4,3,3,,
Pterion,7,4,3,2,French,
Epsilon,7,4,3,3,Ancient Greek,
Zealous,7,3,4,2,Ancient Greek,
Varying,7,5,2,3,,
Cardiac,7,4,3,3,Middle French,
Thimble,7,5,2,2,Old English,
Whopper,7,5,2,2,,
Apocope,7,3,4,2,Latin,
Adipose,7,3,4,3,New Latin,
Firefly,7,5,2,3,,
Sunbeam,7,4,3,2,,
Mastiff,7,5,2,2,Old French,
Rawness,7,5,2,2,,
Phallus,7,5,2,2,Late Latin,
Modesty,7,5,2,3,,
Groping,7,5,2,2,,
Acquire,7,3,4,2,Middle English,
Olympic,7,5,2,3,Ancient Greek,
Montage,7,4,3,2,French,
Printer,7,5,2,2,English,
Bracken,7,5,2,2,Middle English,
Grimace,7,4,3,2,French,
Parched,7,5,2,1,,
Stylist,7,6,1,2,,
Freckle,7,5,2,2,Middle English,
Leisure,7,3,4,2,Middle English,
Beached,7,4,3,1,,
Pastime,7,4,3,2,Middle English,
Crumple,7,5,2,2,Middle English,
Manikin,7,4,3,3,,
Ruining,7,4,3,2,,
Knowing,7,5,2,2,,
Praline,7,4,3,2,French,
Venison,7,4,3,3,Old French,
Rupture,7,4,3,2,French,
Caliper,7,4,3,3,,
Nanaimo,7,3,4,3,,
Stuffed,7,5,2,2,,
Guarder,7,4,3,2,Old French,
Slender,7,5,2,2,Middle English,
Penalty,7,5,2,3,English,
Risking,7,5,2,2,,
Bourbon,7,4,3,2,French,
Sparing,7,5,2,2,,
Sniping,7,5,2,2,,
Clapper,7,5,2,2,French,
Habitus,7,4,3,3,Latin,
Gingham,7,5,2,2,Malay,
Tadpole,7,4,3,2,Middle English,
Curtate,7,4,3,2,Latin,
Despise,7,4,3,2,Middle English,
Pillory,7,5,2,3,French,
Snuffle,7,5,2,2,,
Involve,7,4,3,3,Latin,
Soprano,7,4,3,3,Italian,
Incline,7,4,3,2,Old French,
Teeming,7,4,3,2,,
Agonist,7,4,3,3,Ancient Greek,
Suppose,7,4,3,2,French,
Crowbar,7,5,2,2,,
Missive,7,4,3,2,,
Sending,7,5,2,2,,
Carabao,7,3,4,3,Spanish,
Awfully,7,5,2,3,,
Imaging,7,4,3,3,,
Vacuous,7,3,4,3,Latin,
Eugenia,7,2,5,4,Ancient Greek,
Skinner,7,5,2,2,,
Gelatin,7,4,3,3,French,
Weeping,7,4,3,2,,
Thumper,7,5,2,2,,
Animise,7,3,4,3,,
Agonize,7,3,4,3,French,
Wackily,7,5,2,3,,
Pursing,7,5,2,2,,
Applaud,7,4,3,2,Latin,
Acheson,7,4,3,3,,
Gondola,7,4,3,3,Venetian,
Outline,7,3,4,2,,
Censure,7,4,3,2,Middle English,
Nacelle,7,4,3,3,Old French,
Abyssal,7,5,2,3,Medieval Latin,
Dabster,7,5,2,2,,
Abyssal,7,5,2,3,Medieval Latin,
Nagging,7,5,2,2,,
Baffled,7,5,2,2,,
Brocade,7,4,3,2,Occitan,
Laertes,7,4,3,1,Ancient Greek,
Burnout,7,4,3,2,,
Anklets,7,5,2,2,,
Etching,7,5,2,2,,
Changer,7,5,2,2,Old French,
Founder,7,4,3,2,Old French,
Dilated,7,4,3,3,,
Tendril,7,5,2,2,,
Candida,7,4,3,3,,
Created,7,4,3,2,,
Quentin,7,4,3,2,,
Machete,7,4,3,3,Spanish,
Gambler,7,5,2,2,,
Adverse,7,4,3,2,Old French,
Carling,7,5,2,2,Old Norse,
Acapnia,7,3,4,4,New Latin,
Adjourn,7,4,3,2,Old French,
Jeweler,7,4,3,3,Anglo Norman,
Daimler,7,4,3,2,,
Addable,7,4,3,3,,
Dispute,7,4,3,2,Middle English,
Fearing,7,4,3,2,,
Rifling,7,5,2,2,,
Vividly,7,5,2,3,,
Shaking,7,5,2,2,,
Tempest,7,5,2,2,Old French,
Frisbee,7,4,3,2,Old Danish,
Adviser,7,4,3,3,Old French,
Blotchy,7,6,1,2,,
Blotter,7,5,2,2,,
Examine,7,3,4,3,Old French,
Dabbled,7,5,2,2,,
Axolotl,7,4,3,3,Nahuatl,
Peddler,7,5,2,2,,
Rectify,7,5,2,3,Old French,
Tatting,7,5,2,2,,
Bagging,7,5,2,2,,
Bigotry,7,5,2,3,French,
Harmful,7,5,2,2,,
Canning,7,5,2,2,,
Tilling,7,5,2,2,,
Reliant,7,4,3,3,,
Pasting,7,5,2,2,,
Fermium,7,4,3,3,English,
Custard,7,5,2,2,,
Showing,7,5,2,2,,
Fermium,7,4,3,3,English,
Custard,7,5,2,2,,
Lacking,7,5,2,2,,
Bonding,7,5,2,2,,
Tuscany,7,5,2,3,,
Beeswax,7,4,3,2,,
Umbrage,7,4,3,2,Middle French,
Dazedly,7,5,2,3,,
Girding,7,5,2,2,,
Rinsing,7,5,2,2,,
Jezebel,7,4,3,3,,
Sweetie,7,3,4,2,,
Commode,7,4,3,2,French,
Anodize,7,3,4,3,,
Adenoid,7,3,4,3,Ancient Greek,
Entente,7,4,3,3,French,
Alcyone,7,4,3,2,Latin,
Culling,7,5,2,2,,
Bequest,7,4,3,2,Middle English,
Dashing,7,5,2,2,,
Convent,7,5,2,2,Anglo Norman,
Boaster,7,4,3,2,,
Challah,7,5,2,2,Yiddish,
Lasagna,7,4,3,3,Italian,
Gasping,7,5,2,2,,
Chooser,7,4,3,2,,
Evasion,7,3,4,3,Middle French,
However,7,4,3,3,Middle English,
Oarsman,7,4,3,2,,
Blanked,7,5,2,1,,
Deviant,7,4,3,3,,
Stylish,7,6,1,2,,
Chaucer,7,4,3,2,Old French,
Analogy,7,4,3,4,Latin,
Caesura,7,3,4,3,Latin,
Avenged,7,4,3,3,,
Entropy,7,5,2,3,Ancient Greek,
Surname,7,4,3,2,Middle English,
Molting,7,5,2,2,,
Ascaris,7,4,3,3,New Latin,
Allegro,7,4,3,3,Italian,
Implant,7,5,2,2,Middle French,
Declare,7,4,3,2,Old French,
Mapping,7,5,2,2,,
Scrawny,7,6,1,2,Old Norse,
Desired,7,4,3,2,,
Balking,7,5,2,2,,
Extreme,7,4,3,3,Old French,
Shooter,7,4,3,2,English,
Chapped,7,5,2,1,,
Totally,7,5,2,3,,
Chronic,7,5,2,2,Old French,
Allover,7,4,3,3,,
Footman,7,4,3,2,Middle English,
Erudite,7,3,4,3,Latin,
Metrics,7,5,2,2,,
Cynical,7,5,2,3,,
Amiably,7,4,3,4,,
Outrage,7,3,4,2,Middle English,
Clement,7,5,2,2,Old French,
Curving,7,5,2,2,,
Oblique,7,3,4,3,Middle English,
Sprites,7,5,2,1,,
Chatter,7,5,2,2,Middle English,
Justify,7,5,2,3,Latin,
Conduit,7,4,3,2,Old French,
Adorant,7,4,3,3,,
Unusual,7,3,4,4,,
Teenage,7,3,4,2,,
Ascites,7,4,3,2,Latin,
Kumquat,7,4,3,2,Cantonese,
Vaquero,7,3,4,3,Spanish,
Aligned,7,4,3,2,,
Aweless,7,4,3,2,,
Mandate,7,4,3,2,Latin,
Truancy,7,5,2,3,,
Misread,7,4,3,2,Middle English,
Privacy,7,5,2,3,English,
Iridian,7,3,4,4,,
Compost,7,5,2,2,Old Northern French,
Mashriq,7,5,2,2,,
Caterer,7,4,3,3,,
Blindly,7,6,1,2,,
Staring,7,5,2,2,,
Bribing,7,5,2,2,,
Gazelle,7,4,3,3,French,
Gaining,7,4,3,2,,
Angelus,7,4,3,3,,
Brahman,7,5,2,2,Sanskrit,
Perplex,7,5,2,2,Old French,
Affairs,7,4,3,2,,
Stoning,7,5,2,2,,
Halving,7,5,2,2,,
Garbled,7,5,2,2,,
Archean,7,4,3,2,,
Animist,7,4,3,3,,
Fearful,7,4,3,2,,
Bracero,7,4,3,3,,
Graphic,7,5,2,2,Latin,
Chaplin,7,5,2,2,Middle English,
Piccolo,7,4,3,3,Italian,
Accrued,7,4,3,2,,
Mundane,7,4,3,2,Latin,
Payback,7,5,2,2,,
Galling,7,5,2,2,,
Quartet,7,4,3,2,Italian,
Tedious,7,3,4,3,Old French,
Artisan,7,4,3,3,French,
Hussein,7,4,3,2,,
Mooring,7,4,3,2,,
Wannabe,7,4,3,2,,
Diploid,7,4,3,2,,
Vagrant,7,5,2,2,Middle English,
Leading,7,4,3,2,Old English,
Measles,7,4,3,2,Middle English,
Callous,7,4,3,2,Latin,
Theresa,7,4,3,3,Ancient Greek,
Staging,7,5,2,2,,
Edwards,7,5,2,2,,
Zoology,7,4,3,3,Ancient Greek,
Shifter,7,5,2,2,,
Towhead,7,4,3,2,,
Gestapo,7,4,3,3,German,
Charred,7,5,2,1,,
Woodman,7,4,3,2,,
Smother,7,5,2,2,Middle English,
Snooker,7,4,3,2,English,
Albinus,7,4,3,3,,
Roaming,7,4,3,2,,
Adenoma,7,3,4,4,Ancient Greek,
Shingle,7,5,2,2,Middle English,
Laundry,7,5,2,2,Old French,
Combing,7,5,2,2,,
Healing,7,4,3,2,,
Spindle,7,5,2,2,Middle English,
Funding,7,5,2,2,,
Fooling,7,4,3,2,,
Griddle,7,5,2,2,Anglo Norman,
Squishy,7,5,2,2,,
Lolling,7,5,2,2,,
Grading,7,5,2,2,,
Mollusk,7,5,2,2,,
Attempt,7,5,2,2,Old French,
Echelon,7,4,3,3,French,
Hypatia,7,4,3,3,,
Clemens,7,5,2,2,,
Anurous,7,3,4,3,,
Purging,7,5,2,2,,
Hurting,7,5,2,2,,
Anurous,7,3,4,3,,
Dryness,7,6,1,2,,
Marabou,7,3,4,3,French,
Balochi,7,4,3,3,,
Abjured,7,4,3,2,,
Bombard,7,5,2,2,French,
Charmer,7,5,2,2,,
Denizen,7,4,3,3,Middle English,
Twosome,7,4,3,2,Middle English,
Concede,7,4,3,3,Old French,
Shakers,7,5,2,2,,
Actuary,7,4,3,4,Latin,
Neither,7,4,3,2,Old English,
Bushido,7,4,3,3,,
Undress,7,5,2,2,,
Bolivia,7,3,4,4,,
Slavish,7,5,2,2,,
Mawkish,7,5,2,2,,
Soundly,7,5,2,2,,
Bumping,7,5,2,2,,
Parsing,7,5,2,2,,
Tempura,7,4,3,3,Japanese,
Affront,7,5,2,2,Middle English,
Tropism,7,5,2,3,Latin,
Sloping,7,5,2,2,,
Belated,7,4,3,3,,
Rusting,7,5,2,2,,
Aniseed,7,3,4,3,,
Deposit,7,4,3,3,Latin,
Swollen,7,5,2,2,,
Earache,7,3,4,2,,
Calibre,7,4,3,3,French,
Centaur,7,4,3,2,,
Pangaea,7,3,4,3,German,
Similar,7,4,3,3,French,
Methane,7,4,3,2,,
Hoffman,7,5,2,2,German,
Carmine,7,4,3,2,French,
Emulate,7,3,4,3,Latin,
Poisson,7,4,3,2,Middle French,
Fathead,7,4,3,2,,
Bulbous,7,4,3,2,Latin,
Glycine,7,5,2,2,,
Antisun,7,4,3,3,,
Imprint,7,5,2,2,Old French,
Loading,7,4,3,2,,
Eyelash,7,4,3,2,,
Painter,7,4,3,2,Middle French,
Aseptic,7,4,3,3,,
Subsume,7,4,3,2,Late Latin,
Barkley,7,5,2,2,,
Xanthic,7,5,2,2,,
Calypso,7,5,2,3,,
Tyndale,7,5,2,2,,
Stealth,7,5,2,1,,
Acrogen,7,4,3,3,,
Recital,7,4,3,3,English,
Batwing,7,5,2,2,,
Crooner,7,4,3,2,,
Centric,7,5,2,2,Ancient Greek,
Chinook,7,4,3,2,,
Caritas,7,4,3,3,,
Leering,7,4,3,2,,
Unified,7,3,4,3,,
Bewitch,7,5,2,2,Middle English,
Prancer,7,5,2,2,,
Torment,7,5,2,2,Old French,
Iranian,7,3,4,4,,
Drawers,7,5,2,2,,
Carport,7,5,2,2,,
Antigen,7,4,3,3,French,
Downing,7,5,2,2,,
Copying,7,5,2,3,,
Caesium,7,3,4,3,Latin,
Corrupt,7,5,2,2,Middle English,
Iapetus,7,3,4,4,Ancient Greek,
Annular,7,4,3,3,Latin,
Wheeler,7,4,3,2,,
Fission,7,4,3,2,Latin,
Falafel,7,4,3,3,Arabic,
Lactate,7,4,3,2,Latin,
Deviate,7,3,4,3,Latin,
Moniker,7,4,3,3,Shelta,
Respond,7,5,2,2,Old French,
Modesto,7,4,3,3,Latin,
Rambler,7,5,2,2,,
Sulkily,7,5,2,3,,
Bangers,7,5,2,2,,
Locally,7,5,2,2,,
Bubbler,7,5,2,2,,
Shorter,7,5,2,2,,
Strudel,7,5,2,2,German,
Alfalfa,7,4,3,3,Spanish,
Tunisia,7,3,4,3,,
Tylenol,7,5,2,3,,
Augured,7,3,4,2,,
Emptied,7,4,3,2,,
Chigger,7,5,2,2,,
Yelling,7,5,2,2,,
Trisect,7,5,2,2,,
Trisect,7,5,2,2,,
Blooper,7,4,3,2,,
Mailbox,7,4,3,2,,
Rosacea,7,3,4,3,,
Academe,7,3,4,4,New Latin,
Jesting,7,5,2,2,,
Bacilli,7,4,3,3,Latin,
Damaged,7,4,3,2,,
Chablis,7,5,2,2,,
Tumulus,7,4,3,3,Latin,
Cornice,7,4,3,2,Latin,
Decibel,7,4,3,3,English,
Doubles,7,4,3,2,,
Glazing,7,5,2,2,,
Sapping,7,5,2,2,,
Prophet,7,5,2,2,Old English,
Ellison,7,4,3,3,,
Routing,7,4,3,2,,
Offense,7,4,3,3,Latin,
Whisker,7,5,2,2,,
Cambria,7,4,3,3,Latin,
Gardner,7,5,2,2,,
Affably,7,5,2,3,,
Rogaine,7,3,4,2,,
Bavaria,7,3,4,4,Medieval Latin,
Wildcat,7,5,2,2,,
Calorie,7,3,4,3,French,
Phoneme,7,4,3,3,Ancient Greek,
Favored,7,4,3,2,,
Primate,7,4,3,2,Old French,
Bellman,7,5,2,2,,
Burdock,7,5,2,2,,
Startle,7,5,2,2,Middle English,
Dogwood,7,4,3,2,,
Ruffian,7,4,3,3,Middle French,
Disband,7,5,2,2,Middle French,
Mordant,7,5,2,2,,
Fibbing,7,5,2,2,,
Melanin,7,4,3,3,New Latin,
Unheard,7,4,3,2,,
Dresden,7,5,2,2,,
Buffing,7,5,2,2,,
Chianti,7,4,3,3,Italian,
Manitou,7,3,4,3,Pidgin Delaware,
Alphorn,7,5,2,2,Alemannic German,
